TIMECODE,HOME.LATITUDE,HOME.LONGITUDE,DATE,GPS.LATITUDE,GPS.LONGITUDE,GPS.SATELLITES,BAROMETER,ISO,SHUTTER,FNUM,SPEED.TWOD,SPEED.VERTICAL,SPEED.THREED,DISTANCE,propInt,propInt2,propExtra,NAME
"00:04:11,000","-20.2532","149.0251","1501953361000","-20.253474999999998","149.0270125","16","117.8125","100","60","2.2","31.491676314219482","0.13499999999997955","31.49196567506659","2052.479955080728","123","456","Prop added in a second instance","mavic_pro"
"00:04:12,000","-20.2532","149.0251","1501953362000","-20.2534125","149.0270375","14","117.81250000000001","100","60","2.2","26.75244490465202","5.1159076974727215e-14","26.75244490465202","2059.9111897764647","123","456","Prop added in a second instance","mavic_pro"
"00:04:13,000","-20.2532","149.0251","1501953363000","-20.253362499999998","149.0270625","15","117.78750000000001","100","60","2.2","22.132524565125976","-0.09000000000002045","22.132707552983767","2066.0591640967377","123","456","Prop added in a second instance","mavic_pro"
"00:04:14,000","-20.2532","149.0251","1501953364000","-20.253312499999996","149.0270875","16","117.76250000000002","100","60","2.2","22.132525849311783","-0.0899999999999693","22.132708837158955","2072.2071387737265","123","456","Prop added in a second instance","mavic_pro"
"00:04:15,000","-20.2532","149.0251","1501953365000","-20.253287499999995","149.0271","16","117.675","100","60","2.2","11.066263409842785","-0.3150000000000716","11.070745722670418","2075.2823459189126","123","456","Prop added in a second instance","mavic_pro"
"00:04:16,000","-20.2532","149.0251","1501953366000","-20.253249999999998","149.0270875","16","117.5625","100","60","2.2","15.745840358615933","-0.4049999999999898","15.751048015894634","2079.6576370344387","123","456","Prop added in a second instance","mavic_pro"
"00:04:17,000","-20.2532","149.0251","1501953367000","-20.253212499999997","149.0270625","16","117.47500000000001","100","60","2.2","17.72545654932251","-0.3149999999999693","17.728255268974447","2084.5821523869317","123","456","Prop added in a second instance","mavic_pro"
"00:04:18,000","-20.2532","149.0251","1501953368000","-20.253175","149.0270375","15","117.3375","100","60","2.2","17.725457750838505","-0.49500000000001027","17.732368073011592","2089.5078101849904","123","456","Prop added in a second instance","mavic_pro"
"00:04:19,000","-20.2532","149.0251","1501953369000","-20.2531375","149.02700000000002","16","117.1875","100","60","2.2","20.606451725186073","-0.5400000000000205","20.61352596482281","2095.233789619663","123","456","Prop added in a second instance","mavic_pro"
"00:04:20,000","-20.2532","149.0251","1501953370000","-20.253099999999996","149.02695","16","117.03750000000001","100","60","2.2","24.067271642427748","-0.5399999999999693","24.073328899643418","2101.92082542512","123","456","Prop added in a second instance","mavic_pro"
"00:04:21,000","-20.2532","149.0251","1501953371000","-20.2530625","149.0268875","16","116.88749999999999","100","60","2.2","27.892921169815914","-0.5400000000000715","27.898147812813036","2109.670310928679","123","456","Prop added in a second instance","mavic_pro"
"00:04:22,000","-20.2532","149.0251","1501953372000","-20.253037499999998","149.02682499999997","16","116.7625","100","60","2.2","25.544979540303146","-0.4499999999999489","25.54894282968488","2116.7672394924803","123","456","Prop added in a second instance","mavic_pro"
"00:04:23,000","-20.2532","149.0251","1501953373000","-20.253012499999997","149.0267625","16","116.6625","100","60","2.2","25.54498299397003","-0.3600000000000307","25.547519569661123","2123.863772706275","123","456","Prop added in a second instance","mavic_pro"
"00:04:24,000","-20.2532","149.0251","1501953374000","-20.253","149.0267","16","116.5625","100","60","2.2","24.026333761684114","-0.3599999999999795","24.02903065102381","2130.5385034426704","123","456","Prop added in a second instance","mavic_pro"
"00:04:25,000","-20.2532","149.0251","1501953375000","-20.253","149.02665000000002","15","116.5","100","60","2.2","18.798653560023677","-0.225","18.800000017813588","2135.7607256698407","123","456","Prop added in a second instance","mavic_pro"
"00:04:26,000","-20.2532","149.0251","1501953376000","-20.253","149.0266","16","116.475","100","60","2.2","18.798653569590098","-0.09000000000002045","18.79886900931709","2140.982633727984","123","456","Prop added in a second instance","mavic_pro"
"00:04:27,000","-20.2532","149.0251","1501953377000","-20.253","149.02656249999998","16","116.475","100","60","2.2","14.098990174800994","0","14.098990174800994","2144.8990198876513","123","456","Prop added in a second instance","mavic_pro"
"00:04:28,000","-20.2532","149.0251","1501953378000","-20.253","149.02653749999996","16","116.4875","100","60","2.2","9.39932678957829","0.045000000000010226","9.399434509441729","2147.509973918052","123","456","Prop added in a second instance","mavic_pro"
"00:04:29,000","-20.2532","149.0251","1501953379000","-20.253","149.02652499999996","16","116.5125","100","60","2.2","4.699663385222724","0.09000000000002045","4.70052507007495","2148.815675326406","123","456","Prop added in a second instance","mavic_pro"
"00:04:30,000","-20.2532","149.0251","1501953380000","-20.253","149.02651249999997","16","116.5","100","60","2.2","4.699663394789147","-0.045000000000010226","4.699878830812669","2150.121197223854","123","456","Prop added in a second instance","mavic_pro"
"00:04:31,000","-20.2532","149.0251","1501953381000","-20.253","149.02649999999997","16","116.5125","100","60","2.2","4.699663385222724","0.045000000000010226","4.699878821246684","2151.4267191186445","123","456","Prop added in a second instance","mavic_pro"
"00:04:32,000","-20.2532","149.0251","1501953382000","-20.253","149.02648749999997","16","116.5625","100","60","2.2","4.699663385222724","0.17999999999998975","4.70310917738501","2152.733138334585","123","456","Prop added in a second instance","mavic_pro"
"00:04:33,000","-20.2532","149.0251","1501953383000","-20.2530125","149.02646249999998","16","116.6","100","60","2.2","10.650877690896206","0.13499999999997955","10.651733219830021","2155.691953117871","123","456","Prop added in a second instance","mavic_pro"
"00:04:34,000","-20.2532","149.0251","1501953384000","-20.253024999999997","149.026425","15","116.63749999999999","100","60","2.2","14.962464192511913","0.13499999999997955","14.963073204131604","2159.8483623412408","123","456","Prop added in a second instance","mavic_pro"
"00:04:35,000","-20.2532","149.0251","1501953385000","-20.253037499999998","149.026375","16","116.68749999999999","100","60","2.2","19.45464191052259","0.17999999999998975","19.455474598854224","2165.2526608409225","123","456","Prop added in a second instance","mavic_pro"
"00:04:36,000","-20.2532","149.0251","1501953386000","-20.2530625","149.02631250000002","16","116.72499999999998","100","60","2.2","25.54497953150319","0.13499999999997955","25.54533625272756","2172.3485875777915","123","456","Prop added in a second instance","mavic_pro"
"00:04:37,000","-20.2532","149.0251","1501953387000","-20.2530875","149.0262375","16","116.76249999999999","100","60","2.2","29.92491875261513","0.1350000000000307","29.925223263170764","2180.661149595339","123","456","Prop added in a second instance","mavic_pro"
"00:04:38,000","-20.2532","149.0251","1501953388000","-20.253125","149.02615000000003","16","116.81249999999999","100","60","2.2","36.167640380513085","0.17999999999998975","36.16808829194765","2190.7078407875465","123","456","Prop added in a second instance","mavic_pro"
"00:04:39,000","-20.2532","149.0251","1501953389000","-20.2531625","149.02605","16","116.84999999999998","100","60","2.2","40.48950007119962","0.13499999999997955","40.489725128922196","2201.9549866566917","123","456","Prop added in a second instance","mavic_pro"
"00:04:40,000","-20.2532","149.0251","1501953390000","-20.253199999999996","149.0259375","16","116.85","100","60","2.2","44.88735086092624","5.1159076974727215e-14","44.88735086092624","2214.4236952291712","123","456","Prop added in a second instance","mavic_pro"
"00:04:41,000","-20.2532","149.0251","1501953391000","-20.253237499999997","149.025825","16","116.84999999999998","100","60","2.2","44.88734123661017","-5.1159076974727215e-14","44.88734123661017","2226.8924011282297","123","456","Prop added in a second instance","mavic_pro"
"00:04:42,000","-20.2532","149.0251","1501953392000","-20.253275","149.0257125","15","116.83749999999999","100","60","2.2","44.8873316114238","-0.04499999999995907","44.887354167893726","2239.361110619311","123","456","Prop added in a second instance","mavic_pro"
"00:04:43,000","-20.2532","149.0251","1501953393000","-20.253325","149.0256","15","116.8125","100","60","2.2","46.80308261877998","-0.0899999999999693","46.80316915146179","2252.361990939162","123","456","Prop added in a second instance","mavic_pro"
"00:04:44,000","-20.2532","149.0251","1501953394000","-20.253362499999998","149.0254875","16","116.80000000000003","100","60","2.2","44.887309151736766","-0.04499999999990791","44.88733170821798","2264.8306941914448","123","456","Prop added in a second instance","mavic_pro"
"00:04:45,000","-20.2532","149.0251","1501953395000","-20.2534","149.02536250000003","16","116.76250000000002","100","60","2.2","49.340829759813865","-0.1350000000000307","49.341014444242376","2278.5365315370677","123","456","Prop added in a second instance","mavic_pro"
"00:04:46,000","-20.2532","149.0251","1501953396000","-20.2534375","149.02523749999997","16","116.73750000000001","100","60","2.2","49.34081896757085","-0.09000000000002045","49.34090104964237","2292.2423373841907","123","456","Prop added in a second instance","mavic_pro"
"00:04:47,000","-20.2532","149.0251","1501953397000","-20.253475","149.0251125","16","116.72500000000001","100","60","2.2","49.34080812974951","-0.045000000000010226","49.34082865028471","2305.948123120381","123","456","Prop added in a second instance","mavic_pro"
"00:04:48,000","-20.2532","149.0251","1501953398000","-20.253525000000003","149.025","16","116.7125","100","60","2.2","46.8030333934189","-0.045000000000010226","46.803055026627106","2318.9489717388883","123","456","Prop added in a second instance","mavic_pro"
"00:04:49,000","-20.2532","149.0251","1501953399000","-20.253562500000005","149.0248875","16","116.70000000000002","100","60","2.2","44.88725781734307","-0.04499999999995907","44.887280373850075","2331.4176607316244","123","456","Prop added in a second instance","mavic_pro"
"00:04:50,000","-20.2532","149.0251","1501953400000","-20.2536","149.024775","15","116.67500000000001","100","60","2.2","44.88724818256995","-0.09000000000002045","44.88733840854935","2343.8863658451105","123","456","Prop added in a second instance","mavic_pro"
"00:04:51,000","-20.2532","149.0251","1501953401000","-20.253637499999996","149.0246625","14","116.6375","100","60","2.2","44.88723856666212","-0.1350000000000307","44.88744157490421","2356.3550996159174","123","456","Prop added in a second instance","mavic_pro"
"00:04:52,000","-20.2532","149.0251","1501953402000","-20.253675","149.0245625","16","116.6","100","60","2.2","40.48938483695996","-0.1350000000000307","40.489609895323056","2367.6022134757295","123","456","Prop added in a second instance","mavic_pro"
"00:04:53,000","-20.2532","149.0251","1501953403000","-20.2537125","149.0244875","16","116.56249999999999","100","60","2.2","31.95252290487872","-0.1350000000000307","31.952808092353937","2376.4779935013835","123","456","Prop added in a second instance","mavic_pro"
"00:04:54,000","-20.2532","149.0251","1501953404000","-20.2537375","149.024425","16","116.51249999999999","100","60","2.2","25.544885559377686","-0.17999999999998975","25.545519729332238","2383.573971203976","123","456","Prop added in a second instance","mavic_pro"
"00:04:55,000","-20.2532","149.0251","1501953405000","-20.2537625","149.02437500000002","16","116.44999999999997","100","60","2.2","21.301675913998423","-0.22500000000005113","21.30286416764236","2389.4914334727655","123","456","Prop added in a second instance","mavic_pro"
"00:04:56,000","-20.2532","149.0251","1501953406000","-20.253774999999997","149.02433750000003","16","116.41249999999998","100","60","2.2","14.962400024135798","-0.13499999999997955","14.963009038367215","2393.647824872312","123","456","Prop added in a second instance","mavic_pro"
"00:04:57,000","-20.2532","149.0251","1501953407000","-20.2537875","149.02431250000004","15","116.37499999999999","100","60","2.2","10.650836292450942","-0.13499999999997955","10.651691824709825","2396.606628156954","123","456","Prop added in a second instance","mavic_pro"
"00:04:58,000","-20.2532","149.0251","1501953409000","-20.253787499999998","149.0243","16","116.375","100","60","2.2","2.3498197849734757","2.5579538487363607e-14","2.3498197849734757","2397.9120835930503","123","456","Prop added in a second instance","mavic_pro"
"00:04:59,000","-20.2532","149.0251","1501953410000","-20.253775","149.0243125","16","116.4","100","60","2.2","6.868804302320389","0.09000000000002045","6.869393899287993","2399.8202485650745","123","456","Prop added in a second instance","mavic_pro"
"00:05:00,000","-20.2532","149.0251","1501953411000","-20.25375","149.0243375","16","116.425","100","60","2.2","13.73760937744637","0.0899999999999693","13.737904185402606","2403.6363330610197","123","456","Prop added in a second instance","mavic_pro"
"00:05:01,000","-20.2532","149.0251","1501953412000","-20.253725","149.0243625","16","116.41250000000001","100","60","2.2","13.737610412861745","-0.04499999999995907","13.737684115438357","2407.452356426419","123","456","Prop added in a second instance","mavic_pro"
"00:05:02,000","-20.2532","149.0251","1501953413000","-20.253687499999998","149.02439999999999","16","116.28750000000001","100","60","2.2","20.606417557886033","-0.45","20.611330490047308","2413.177726006988","123","456","Prop added in a second instance","mavic_pro"
"00:05:03,000","-20.2532","149.0251","1501953414000","-20.2536375","149.02445","15","116.1625","100","60","2.2","27.475227043817423","-0.45000000000005114","27.47891193459662","2420.8107570999314","123","456","Prop added in a second instance","mavic_pro"
"00:05:04,000","-20.2532","149.0251","1501953415000","-20.2535875","149.0245","16","116.02499999999999","100","60","2.2","27.47523118077229","-0.49500000000001027","27.479689835165207","2428.4440042763663","123","456","Prop added in a second instance","mavic_pro"
"00:05:05,000","-20.2532","149.0251","1501953416000","-20.2535375","149.02454999999998","16","115.88749999999997","100","60","2.2","27.475235313999818","-0.4950000000000614","27.479693967722106","2436.0772526007336","123","456","Prop added in a second instance","mavic_pro"
"00:05:06,000","-20.2532","149.0251","1501953417000","-20.2535","149.02459999999996","16","115.725","100","60","2.2","24.06723381727144","-0.5849999999999284","24.074342537548432","2442.764569972275","123","456","Prop added in a second instance","mavic_pro"
"00:05:07,000","-20.2532","149.0251","1501953418000","-20.253462499999998","149.02463749999995","16","115.525","100","60","2.2","20.606431534968237","-0.719999999999959","20.619006295293023","2448.4920717209675","123","456","Prop added in a second instance","mavic_pro"
"00:05:08,000","-20.2532","149.0251","1501953419000","-20.253437499999997","149.02466249999998","16","115.2625","100","60","2.2","13.737622327531867","-0.9450000000000103","13.770086862975925","2452.317095849572","123","456","Prop added in a second instance","mavic_pro"
"00:05:09,000","-20.2532","149.0251","1501953420000","-20.2534125","149.02468749999997","15","114.89999999999999","100","60","2.2","13.737623353599018","-1.3050000000000408","13.799468120378743","2456.1502814385663","123","456","Prop added in a second instance","mavic_pro"
"00:05:10,000","-20.2532","149.0251","1501953421000","-20.2534","149.02469999999997","15","114.44999999999999","100","60","2.2","6.868812069741624","-1.6200000000000103","7.057264289328283","2458.1106326300464","123","456","Prop added in a second instance","mavic_pro"
"00:05:11,000","-20.2532","149.0251","1501953422000","-20.2534","149.02469999999997","15","113.77499999999999","100","60","2.2","0","-2.4299999999999895","2.4299999999999895","2458.7856326300466","123","456","Prop added in a second instance","mavic_pro"
"00:05:12,000","-20.2532","149.0251","1501953423000","-20.2534","149.02469999999997","16","112.8625","100","60","2.2","0","-3.2849999999999793","3.2849999999999793","2459.6981326300465","123","456","Prop added in a second instance","mavic_pro"
"00:05:13,000","-20.2532","149.0251","1501953424000","-20.2534","149.02469999999997","15","111.66250000000001","100","60","2.2","0","-4.319999999999959","4.319999999999959","2460.8981326300463","123","456","Prop added in a second instance","mavic_pro"
"00:05:14,000","-20.2532","149.0251","1501953425000","-20.2534","149.02469999999997","15","110.2125","100","60","2.2","0","-5.22000000000001","5.22000000000001","2462.348132630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:15,000","-20.2532","149.0251","1501953426000","-20.2534","149.02469999999997","16","108.48750000000001","100","60","2.2","0","-6.2099999999999795","6.2099999999999795","2464.073132630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:16,000","-20.2532","149.0251","1501953427000","-20.2534","149.02469999999997","16","106.525","100","60","2.2","0","-7.06500000000002","7.06500000000002","2466.035632630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:17,000","-20.2532","149.0251","1501953428000","-20.2534","149.02469999999997","15","104.3875","100","60","2.2","0","-7.69500000000001","7.69500000000001","2468.173132630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:18,000","-20.2532","149.0251","1501953429000","-20.2534","149.02469999999997","15","102.17500000000001","100","60","2.2","0","-7.964999999999969","7.964999999999969","2470.385632630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:19,000","-20.2532","149.0251","1501953430000","-20.2534","149.02469999999997","15","99.8875","100","60","2.2","0","-8.235000000000031","8.235000000000031","2472.673132630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:20,000","-20.2532","149.0251","1501953431000","-20.2534","149.02469999999997","16","97.5","100","60","2.2","0","-8.595000000000011","8.595000000000011","2475.060632630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:21,000","-20.2532","149.0251","1501953432000","-20.2534","149.02469999999997","14","95.02499999999999","100","60","2.2","0","-8.91000000000003","8.91000000000003","2477.5356326300457","123","456","Prop added in a second instance","mavic_pro"
"00:05:22,000","-20.2532","149.0251","1501953433000","-20.2534","149.02469999999997","14","92.49999999999999","100","60","2.2","0","-9.09000000000002","9.09000000000002","2480.060632630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:23,000","-20.2532","149.0251","1501953434000","-20.2534","149.02469999999997","15","89.9125","100","60","2.2","0","-9.31499999999997","9.31499999999997","2482.648132630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:24,000","-20.2532","149.0251","1501953435000","-20.2534","149.02469999999997","15","87.27499999999999","100","60","2.2","0","-9.49500000000001","9.49500000000001","2485.2856326300457","123","456","Prop added in a second instance","mavic_pro"
"00:05:25,000","-20.2532","149.0251","1501953436000","-20.2534","149.02469999999997","15","84.6125","100","60","2.2","0","-9.58499999999998","9.58499999999998","2487.9481326300456","123","456","Prop added in a second instance","mavic_pro"
"00:05:26,000","-20.2532","149.0251","1501953437000","-20.2534","149.02469999999997","16","81.89999999999999","100","60","2.2","0","-9.76500000000002","9.76500000000002","2490.6606326300457","123","456","Prop added in a second instance","mavic_pro"
"00:05:27,000","-20.2532","149.0251","1501953438000","-20.2534","149.02469999999997","16","79.125","100","60","2.2","0","-9.98999999999997","9.98999999999997","2493.435632630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:28,000","-20.2532","149.0251","1501953439000","-20.2534","149.02469999999997","15","76.2625","100","60","2.2","0","-10.304999999999989","10.304999999999989","2496.298132630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:29,000","-20.2532","149.0251","1501953440000","-20.2534","149.02469999999997","15","73.4","100","60","2.2","0","-10.304999999999989","10.304999999999989","2499.160632630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:30,000","-20.2532","149.0251","1501953441000","-20.2534","149.02469999999997","15","70.46249999999999","100","60","2.2","0","-10.57500000000005","10.57500000000005","2502.098132630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:31,000","-20.2532","149.0251","1501953442000","-20.2534","149.02469999999997","15","67.5125","100","60","2.2","0","-10.619999999999958","10.619999999999958","2505.048132630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:32,000","-20.2532","149.0251","1501953443000","-20.2534","149.02469999999997","16","64.5375","100","60","2.2","0","-10.710000000000031","10.710000000000031","2508.023132630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:33,000","-20.2532","149.0251","1501953444000","-20.2534","149.02469999999997","15","61.52499999999999","100","60","2.2","0","-10.845000000000011","10.845000000000011","2511.0356326300457","123","456","Prop added in a second instance","mavic_pro"
"00:05:34,000","-20.2532","149.0251","1501953445000","-20.2534","149.02469999999997","15","58.449999999999996","100","60","2.2","0","-11.069999999999984","11.069999999999984","2514.1106326300455","123","456","Prop added in a second instance","mavic_pro"
"00:05:35,000","-20.2532","149.0251","1501953446000","-20.2534","149.02469999999997","16","55.35","100","60","2.2","0","-11.159999999999979","11.159999999999979","2517.2106326300454","123","456","Prop added in a second instance","mavic_pro"
"00:05:36,000","-20.2532","149.0251","1501953447000","-20.2534","149.02469999999997","15","52.300000000000004","100","60","2.2","0","-10.97999999999999","10.97999999999999","2520.2606326300456","123","456","Prop added in a second instance","mavic_pro"
"00:05:37,000","-20.2532","149.0251","1501953448000","-20.2534","149.02469999999997","15","49.237500000000004","100","60","2.2","0","-11.025","11.025","2523.3231326300456","123","456","Prop added in a second instance","mavic_pro"
"00:05:38,000","-20.2532","149.0251","1501953449000","-20.2534","149.02469999999997","15","46.1875","100","60","2.2","0","-10.980000000000015","10.980000000000015","2526.373132630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:39,000","-20.2532","149.0251","1501953450000","-20.2534","149.02469999999997","15","43.12499999999999","100","60","2.2","0","-11.025000000000025","11.025000000000025","2529.435632630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:40,000","-20.2532","149.0251","1501953451000","-20.2534","149.02469999999997","16","40.06249999999999","100","60","2.2","0","-11.025","11.025","2532.498132630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:41,000","-20.2532","149.0251","1501953452000","-20.2534","149.02469999999997","15","37.025","100","60","2.2","0","-10.93499999999998","10.93499999999998","2535.5356326300457","123","456","Prop added in a second instance","mavic_pro"
"00:05:42,000","-20.2532","149.0251","1501953453000","-20.2534","149.02469999999997","16","34","100","60","2.2","0","-10.889999999999995","10.889999999999995","2538.560632630046","123","456","Prop added in a second instance","mavic_pro"
"00:05:43,000","-20.2532","149.0251","1501953454000","-20.2533875","149.02469999999997","15","30.9875","100","60","2.2","5.009377086385287","-10.844999999999997","11.946040506946304","2541.8789772153086","123","456","Prop added in a second instance","mavic_pro"
"00:05:44,000","-20.2532","149.0251","1501953455000","-20.253375","149.02471249999996","16","27.975","100","60","2.2","6.868812579966315","-10.844999999999997","12.837235343277907","2545.444875921775","123","456","Prop added in a second instance","mavic_pro"
"00:05:45,000","-20.2532","149.0251","1501953456000","-20.253362499999998","149.02472499999996","16","24.962500000000002","100","60","2.2","6.868812839745463","-10.844999999999997","12.837235482277798","2549.010774666852","123","456","Prop added in a second instance","mavic_pro"
"00:05:46,000","-20.2532","149.0251","1501953457000","-20.253349999999998","149.02474999999998","15","21.9875","100","60","2.2","10.650859011948992","-10.710000000000006","15.104466150526973","2553.206459708665","123","456","Prop added in a second instance","mavic_pro"
"00:05:47,000","-20.2532","149.0251","1501953458000","-20.253324999999997","149.02477499999998","16","19.1","100","60","2.2","13.737626972807988","-10.394999999999998","17.22725804775738","2557.9918091663753","123","456","Prop added in a second instance","mavic_pro"
"00:05:48,000","-20.2532","149.0251","1501953459000","-20.253299999999996","149.02479999999997","15","16.5375","100","60","2.2","13.737628014749404","-9.225","16.547599477616913","2562.5883645768245","123","456","Prop added in a second instance","mavic_pro"
"00:05:49,000","-20.2532","149.0251","1501953460000","-20.253274999999995","149.02482500000002","16","14.337500000000002","100","60","2.2","13.737629069780397","-7.919999999999997","15.857138848445372","2566.9931253680593","123","456","Prop added in a second instance","mavic_pro"
"00:05:50,000","-20.2532","149.0251","1501953461000","-20.253249999999998","149.02485000000001","16","12.525","100","60","2.2","13.737630078063226","-6.525000000000007","15.208487931471279","2571.2177053490236","123","456","Prop added in a second instance","mavic_pro"
"00:05:51,000","-20.2532","149.0251","1501953462000","-20.253237499999997","149.024875","16","11.024999999999999","100","60","2.2","10.65086500466436","-5.400000000000007","11.941562935712561","2574.5348061644995","123","456","Prop added in a second instance","mavic_pro"
"00:05:52,000","-20.2532","149.0251","1501953463000","-20.253224999999997","149.02488749999998","16","9.887500000000001","100","60","2.2","6.868815679606612","-4.094999999999991","7.996852745950095","2576.7561541494856","123","456","Prop added in a second instance","mavic_pro"
"00:05:53,000","-20.2532","149.0251","1501953464000","-20.253212499999997","149.0249","16","9.137500000000001","100","60","2.2","6.868815959020122","-2.7","7.380422256137484","2578.806271442857","123","456","Prop added in a second instance","mavic_pro"
"00:05:54,000","-20.2532","149.0251","1501953465000","-20.253199999999996","149.0249","16","8.7375","100","60","2.2","5.009377086385287","-1.4400000000000013","5.212241244762367","2580.2541162330685","123","456","Prop added in a second instance","mavic_pro"
"00:05:55,000","-20.2532","149.0251","1501953466000","-20.253199999999996","149.0249","16","8.6375","100","60","2.2","0","-0.36000000000000515","0.36000000000000515","2580.3541162330685","123","456","Prop added in a second instance","mavic_pro"
"00:05:56,000","-20.2532","149.0251","1501953467000","-20.253199999999996","149.0249","16","8.587499999999999","100","60","2.2","0","-0.18000000000000257","0.18000000000000257","2580.4041162330686","123","456","Prop added in a second instance","mavic_pro"
"00:05:57,000","-20.2532","149.0251","1501953468000","-20.253199999999996","149.0249","16","8.5375","100","60","2.2","0","-0.17999999999999616","0.17999999999999616","2580.454116233069","123","456","Prop added in a second instance","mavic_pro"
"00:05:58,000","-20.2532","149.0251","1501953469000","-20.253199999999996","149.0249","16","8.487499999999999","100","60","2.2","0","-0.18000000000000257","0.18000000000000257","2580.504116233069","123","456","Prop added in a second instance","mavic_pro"
"00:05:59,000","-20.2532","149.0251","1501953470000","-20.253199999999996","149.0249","16","8.5","100","60","2.2","0","0.045000000000003836","0.045000000000003836","2580.516616233069","123","456","Prop added in a second instance","mavic_pro"
"00:06:00,000","-20.2532","149.0251","1501953471000","-20.253199999999996","149.0249","16","8.5125","100","60","2.2","0","0.04499999999999744","0.04499999999999744","2580.5291162330686","123","456","Prop added in a second instance","mavic_pro"
"00:06:01,000","-20.2532","149.0251","1501953472000","-20.253199999999996","149.0249","16","8.525","100","60","2.2","0","0.045000000000003836","0.045000000000003836","2580.5416162330685","123","456","Prop added in a second instance","mavic_pro"
"00:06:02,000","-20.2532","149.0251","1501953473000","-20.253199999999996","149.0249","16","8.525","100","60","2.2","0","0","0","2580.5416162330685","123","456","Prop added in a second instance","mavic_pro"
"00:06:03,000","-20.2532","149.0251","1501953474000","-20.253199999999996","149.0249","16","8.525","100","60","2.2","0","0","0","2580.5416162330685","123","456","Prop added in a second instance","mavic_pro"
"00:06:04,000","-20.2532","149.0251","1501953475000","-20.253199999999996","149.0249","16","8.525","100","60","2.2","0","0","0","2580.5416162330685","123","456","Prop added in a second instance","mavic_pro"
"00:06:05,000","-20.2532","149.0251","1501953476000","-20.253199999999996","149.0249","16","8.525","100","60","2.2","0","0","0","2580.5416162330685","123","456","Prop added in a second instance","mavic_pro"
"00:06:06,000","-20.2532","149.0251","1501953477000","-20.253199999999996","149.0249","16","8.5125","100","60","2.2","0","-0.045000000000003836","0.045000000000003836","2580.5541162330683","123","456","Prop added in a second instance","mavic_pro"
"00:06:07,000","-20.2532","149.0251","1501953478000","-20.253199999999996","149.0249","16","8.4875","100","60","2.2","0","-0.08999999999999488","0.08999999999999488","2580.5791162330684","123","456","Prop added in a second instance","mavic_pro"
"00:06:08,000","-20.2532","149.0251","1501953479000","-20.253199999999996","149.0249","16","8.475","100","60","2.2","0","-0.045000000000003836","0.045000000000003836","2580.591616233068","123","456","Prop added in a second instance","mavic_pro"
"00:06:09,000","-20.2532","149.0251","1501953480000","-20.253199999999996","149.0249","16","8.375","100","60","2.2","0","-0.3599999999999987","0.3599999999999987","2580.691616233068","123","456","Prop added in a second instance","mavic_pro"
"00:06:10,000","-20.2532","149.0251","1501953481000","-20.253212499999997","149.0248875","16","8.125","100","60","2.2","6.868816211322507","-0.9","6.927527419283656","2582.6159294050913","123","456","Prop added in a second instance","mavic_pro"
"00:06:11,000","-20.2532","149.0251","1501953482000","-20.253224999999997","149.02487499999998","16","7.675","100","60","2.2","6.868815952474767","-1.6200000000000008","7.057268068379708","2584.576281646308","123","456","Prop added in a second instance","mavic_pro"
"00:06:12,000","-20.2532","149.0251","1501953483000","-20.253237499999997","149.02485","16","7.0249999999999995","100","60","2.2","10.650865671796288","-2.3400000000000016","10.904886040608064","2587.605416657588","123","456","Prop added in a second instance","mavic_pro"
"00:06:13,000","-20.2532","149.0251","1501953484000","-20.253249999999998","149.024825","16","6.249999999999999","100","60","2.2","10.65086500466436","-2.7900000000000014","11.010223673821706","2590.6638121225387","123","456","Prop added in a second instance","mavic_pro"
"00:06:14,000","-20.2532","149.0251","1501953485000","-20.253262499999998","149.0248","16","5.362499999999999","100","60","2.2","10.650864336333084","-3.1950000000000007","11.119754318822517","2593.752632766656","123","456","Prop added in a second instance","mavic_pro"
"00:06:15,000","-20.2532","149.0251","1501953486000","-20.253275","149.02477499999998","16","4.4875","100","60","2.2","10.650863677642674","-3.149999999999997","11.106907629026542","2596.83788488583","123","456","Prop added in a second instance","mavic_pro"
"00:06:16,000","-20.2532","149.0251","1501953487000","-20.2532875","149.02474999999998","16","3.6","100","60","2.2","10.650862993025545","-3.194999999999999","11.11975303215863","2599.926705172541","123","456","Prop added in a second instance","mavic_pro"
